date,team,rating
2021-02-21,Itihad Zemmouri de Khemisset,1396
2021-02-21,Racing Casablanca,1411
2021-02-21,Stade Marocain,1389
2021-02-21,Kawkab Athletic Club Marrakech,1435
2021-02-21,JSS Jeunesse Sportive Soualem,1421
2021-02-21,UTS Union Touarga Sport Rabat,1345
2021-02-25,Raja Club Athletic,1758
2021-02-25,Ittihad Tanger,1500
2021-02-25,Tihad Casablanca,1372
2021-02-25,Widad Temara,1382
2021-02-26,FAR Rabat,1593
2021-02-26,Chabab Mohammedia,1448
2021-02-26,Maghreb de Fes,1515
2021-02-26,Moghreb Tetouan,1505
2021-02-26,Racing Casablanca,1414
2021-02-26,JSS Jeunesse Sportive Soualem,1418
2021-02-26,Chabab Ben Guerir,1378
2021-02-26,Olympique Club De Khouribga,1461
2021-02-27,Hassania Union Sport Agadir,1539
2021-02-27,Renaissance Zemamra,1462
2021-02-27,Youssoufia Berrechid,1533
2021-02-27,Rapide Oued Zem,1511
2021-02-27,Kenitra AC,1402
2021-02-27,Itihad Zemmouri de Khemisset,1402
2021-02-27,UTS Union Touarga Sport Rabat,1345
2021-02-27,Stade Marocain,1389
2021-02-28,Olympique Club de Safi,1522
2021-02-28,Fath Union Sport de Rabat,1600
2021-02-28,Ittihad Tanger,1482
2021-02-28,Mouloudia Oujda,1534
2021-02-28,Difaa Hassani El Jadidi,1535
2021-02-28,Raja Club Athletic,1753
2021-02-28,AS Sale,1374
2021-02-28,Wydad de Fes,1411
2021-02-28,Chabab Atlas Khenifra,1413
2021-02-28,Olympique Dcheira,1466
2021-02-28,Widad Temara,1382
2021-02-28,Kawkab Athletic Club Marrakech,1435
2021-02-28,Raja de Beni Mellal,1332
2021-02-28,Tihad Casablanca,1372
2021-03-05,Olympique Club De Khouribga,1460
2021-03-05,Racing Casablanca,1415
2021-03-05,Stade Marocain,1394
2021-03-05,Widad Temara,1377
2021-03-06,Renaissance de Berkane,1628
2021-03-06,FAR Rabat,1613
2021-03-06,Olympique Dcheira,1459
2021-03-06,Chabab Ben Guerir,1385
2021-03-06,Wydad de Fes,1417
2021-03-06,Kenitra AC,1397
2021-03-06,Tihad Casablanca,1366
2021-03-06,UTS Union Touarga Sport Rabat,1351
2021-03-07,Raja Club Athletic,1743
2021-03-07,Youssoufia Berrechid,1543
2021-03-07,Itihad Zemmouri de Khemisset,1405
2021-03-07,AS Sale,1371
2021-03-07,Kawkab Athletic Club Marrakech,1428
2021-03-07,Raja de Beni Mellal,1339
2021-03-07,JSS Jeunesse Sportive Soualem,1421
2021-03-07,Chabab Atlas Khenifra,1410
2021-03-11,Moghreb Tetouan,1511
2021-03-11,Wydad Athletic Club,1750
2021-03-12,Kenitra AC,1397
2021-03-12,Kawkab Athletic Club Marrakech,1428
2021-03-12,AS Sale,1362
2021-03-12,Tihad Casablanca,1375
2021-03-13,Renaissance Zemamra,1446
2021-03-13,Olympique Club de Safi,1538
2021-03-13,Fath Union Sport de Rabat,1594
2021-03-13,Hassania Union Sport Agadir,1545
2021-03-13,Olympique Club De Khouribga,1463
2021-03-13,JSS Jeunesse Sportive Soualem,1418
2021-03-13,UTS Union Touarga Sport Rabat,1346
2021-03-13,Wydad de Fes,1422
2021-03-13,Widad Temara,1380
2021-03-13,Raja de Beni Mellal,1336
2021-03-14,Mouloudia Oujda,1554
2021-03-14,Difaa Hassani El Jadidi,1517
2021-03-14,Chabab Mohammedia,1431
2021-03-14,Ittihad Tanger,1499
2021-03-14,Rapide Oued Zem,1507
2021-03-14,Maghreb de Fes,1518
2021-03-14,Racing Casablanca,1410
2021-03-14,Olympique Dcheira,1464
2021-03-14,Chabab Atlas Khenifra,1404
2021-03-14,Stade Marocain,1400
2021-03-14,Chabab Ben Guerir,1379
2021-03-14,Itihad Zemmouri de Khemisset,1411
2021-03-19,Kawkab Athletic Club Marrakech,1426
2021-03-19,UTS Union Touarga Sport Rabat,1348
2021-03-19,Raja de Beni Mellal,1330
2021-03-19,AS Sale,1367
2021-03-20,Olympique Dcheira,1467
2021-03-20,Widad Temara,1377
2021-03-20,Wydad de Fes,1427
2021-03-20,Chabab Atlas Khenifra,1399
2021-03-20,Stade Marocain,1403
2021-03-20,Racing Casablanca,1407
2021-03-21,Olympique Club de Safi,1538
2021-03-21,Renaissance de Berkane,1628
2021-03-21,Wydad Athletic Club,1765
2021-03-21,Raja Club Athletic,1729
2021-03-21,Itihad Zemmouri de Khemisset,1406
2021-03-21,Olympique Club De Khouribga,1468
2021-03-21,Tihad Casablanca,1374
2021-03-21,Kenitra AC,1398
2021-03-21,JSS Jeunesse Sportive Soualem,1412
2021-03-21,Chabab Ben Guerir,1385
2021-04-02,Ittihad Tanger,1485
2021-04-02,FAR Rabat,1626
2021-04-02,Hassania Union Sport Agadir,1559
2021-04-02,Rapide Oued Zem,1494
2021-04-02,Itihad Zemmouri de Khemisset,1399
2021-04-02,UTS Union Touarga Sport Rabat,1355
2021-04-02,Kawkab Athletic Club Marrakech,1431
2021-04-02,Chabab Atlas Khenifra,1394
2021-04-03,Moghreb Tetouan,1525
2021-04-03,Renaissance Zemamra,1433
2021-04-03,Difaa Hassani El Jadidi,1510
2021-04-03,Chabab Mohammedia,1438
2021-04-03,Youssoufia Berrechid,1525
2021-04-03,Mouloudia Oujda,1572
2021-04-03,Olympique Dcheira,1470
2021-04-03,Olympique Club De Khouribga,1465
2021-04-03,Raja de Beni Mellal,1334
2021-04-03,Kenitra AC,1394
2021-04-03,Wydad de Fes,1431
2021-04-03,Chabab Ben Guerir,1381
2021-04-04,Maghreb de Fes,1517
2021-04-04,Fath Union Sport de Rabat,1594
2021-04-04,Stade Marocain,1393
2021-04-04,JSS Jeunesse Sportive Soualem,1422
2021-04-04,Tihad Casablanca,1374
2021-04-04,Racing Casablanca,1407
2021-04-04,Widad Temara,1376
2021-04-04,AS Sale,1368
2021-04-07,Renaissance de Berkane,1604
2021-04-07,Ittihad Tanger,1508
2021-04-07,Raja Club Athletic,1705
2021-04-07,Hassania Union Sport Agadir,1583
2021-04-07,Rapide Oued Zem,1486
2021-04-07,Wydad Athletic Club,1772
2021-04-09,FAR Rabat,1632
2021-04-09,Difaa Hassani El Jadidi,1504
2021-04-09,AS Sale,1372
2021-04-09,Kawkab Athletic Club Marrakech,1427
2021-04-09,Racing Casablanca,1400
2021-04-09,Raja de Beni Mellal,1341
2021-04-10,Mouloudia Oujda,1587
2021-04-10,Maghreb de Fes,1503
2021-04-10,Olympique Club De Khouribga,1468
2021-04-10,Wydad de Fes,1428
2021-04-10,Kenitra AC,1394
2021-04-10,Olympique Dcheira,1470
2021-04-10,Chabab Ben Guerir,1375
2021-04-10,Stade Marocain,1399
2021-04-11,Renaissance Zemamra,1433
2021-04-11,Youssoufia Berrechid,1525
2021-04-11,Chabab Mohammedia,1464
2021-04-11,Olympique Club de Safi,1514
2021-04-11,Fath Union Sport de Rabat,1602
2021-04-11,Moghreb Tetouan,1518
2021-04-11,UTS Union Touarga Sport Rabat,1354
2021-04-11,Widad Temara,1377
2021-04-11,Chabab Atlas Khenifra,1397
2021-04-11,Tihad Casablanca,1371
2021-04-11,JSS Jeunesse Sportive Soualem,1425
2021-04-11,Itihad Zemmouri de Khemisset,1396
2021-04-15,Wydad Athletic Club,1762
2021-04-15,Mouloudia Oujda,1596
2021-04-16,Hassania Union Sport Agadir,1565
2021-04-16,Renaissance de Berkane,1621
2021-04-16,Moghreb Tetouan,1507
2021-04-16,Raja Club Athletic,1715
2021-04-16,AS Sale,1371
2021-04-16,Kenitra AC,1395
2021-04-16,Widad Temara,1380
2021-04-16,Chabab Atlas Khenifra,1394
2021-04-17,Olympique Club de Safi,1523
2021-04-17,Rapide Oued Zem,1477
2021-04-17,Fath Union Sport de Rabat,1578
2021-04-17,Renaissance Zemamra,1457
2021-04-17,Kawkab Athletic Club Marrakech,1425
2021-04-17,Chabab Ben Guerir,1377
2021-04-17,Olympique Dcheira,1464
2021-04-17,JSS Jeunesse Sportive Soualem,1431
2021-04-17,Wydad de Fes,1431
2021-04-17,Racing Casablanca,1397
2021-04-18,Maghreb de Fes,1498
2021-04-18,Chabab Mohammedia,1469
2021-04-18,Difaa Hassani El Jadidi,1500
2021-04-18,Ittihad Tanger,1511
2021-04-18,Youssoufia Berrechid,1525
2021-04-18,FAR Rabat,1632
2021-04-18,Raja de Beni Mellal,1335
2021-04-18,UTS Union Touarga Sport Rabat,1360
2021-04-18,Stade Marocain,1393
2021-04-18,Itihad Zemmouri de Khemisset,1402
2021-04-18,Tihad Casablanca,1375
2021-04-18,Olympique Club De Khouribga,1464
2021-04-23,FAR Rabat,1600
2021-04-23,Hassania Union Sport Agadir,1595
2021-04-23,Renaissance Zemamra,1455
2021-04-23,Maghreb de Fes,1500
2021-04-23,Racing Casablanca,1388
2021-04-23,Kawkab Athletic Club Marrakech,1433
2021-04-23,Chabab Atlas Khenifra,1396
2021-04-23,Raja de Beni Mellal,1333
2021-04-24,Chabab Mohammedia,1453
2021-04-24,Youssoufia Berrechid,1541
2021-04-24,Mouloudia Oujda,1574
2021-04-24,Moghreb Tetouan,1528
2021-04-24,Rapide Oued Zem,1492
2021-04-24,Fath Union Sport de Rabat,1564
2021-04-24,Itihad Zemmouri de Khemisset,1397
2021-04-24,Olympique Dcheira,1469
2021-04-24,Kenitra AC,1398
2021-04-24,Widad Temara,1377
2021-04-24,UTS Union Touarga Sport Rabat,1363
2021-04-24,AS Sale,1368
2021-04-24,JSS Jeunesse Sportive Soualem,1434
2021-04-24,Wydad de Fes,1428
2021-04-25,Raja Club Athletic,1722
2021-04-25,Olympique Club de Safi,1517
2021-04-25,Ittihad Tanger,1532
2021-04-25,Wydad Athletic Club,1742
2021-04-25,Renaissance de Berkane,1630
2021-04-25,Difaa Hassani El Jadidi,1491
2021-04-25,Chabab Ben Guerir,1371
2021-04-25,Tihad Casablanca,1381
2021-04-25,Olympique Club De Khouribga,1466
2021-04-25,Stade Marocain,1391
2021-04-29,Wydad Athletic Club,1730
2021-04-29,Chabab Mohammedia,1464
2021-04-30,Hassania Union Sport Agadir,1604
2021-04-30,Mouloudia Oujda,1565
2021-04-30,UTS Union Touarga Sport Rabat,1370
2021-04-30,Kenitra AC,1392
2021-04-30,Widad Temara,1368
2021-04-30,Racing Casablanca,1397
2021-05-01,Maghreb de Fes,1512
2021-05-01,Ittihad Tanger,1521
2021-05-01,Olympique Club de Safi,1490
2021-05-01,FAR Rabat,1625
2021-05-01,Youssoufia Berrechid,1520
2021-05-01,Difaa Hassani El Jadidi,1511
2021-05-01,Kawkab Athletic Club Marrakech,1433
2021-05-01,Olympique Club De Khouribga,1466
2021-05-01,Olympique Dcheira,1462
2021-05-01,Stade Marocain,1398
2021-05-01,Raja de Beni Mellal,1337
2021-05-01,Chabab Ben Guerir,1367
2021-05-02,Wydad Athletic Club,1743
2021-05-02,Renaissance de Berkane,1618
2021-05-02,Moghreb Tetouan,1523
2021-05-02,Rapide Oued Zem,1497
2021-05-02,Renaissance Zemamra,1461
2021-05-02,Raja Club Athletic,1716
2021-05-02,AS Sale,1367
2021-05-02,Chabab Atlas Khenifra,1397
2021-05-02,Tihad Casablanca,1381
2021-05-02,JSS Jeunesse Sportive Soualem,1434
2021-05-02,Wydad de Fes,1418
2021-05-02,Itihad Zemmouri de Khemisset,1407
2021-05-05,Fath Union Sport de Rabat,1583
2021-05-05,Renaissance de Berkane,1600
2021-05-07,Ittihad Tanger,1537
2021-05-07,Youssoufia Berrechid,1505
2021-05-08,Chabab Mohammedia,1464
2021-05-08,Fath Union Sport de Rabat,1583
2021-05-08,Mouloudia Oujda,1573
2021-05-08,Olympique Club de Safi,1483
2021-05-08,Difaa Hassani El Jadidi,1525
2021-05-08,Hassania Union Sport Agadir,1590
2021-05-08,Rapide Oued Zem,1506
2021-05-08,Renaissance Zemamra,1452
2021-05-08,Itihad Zemmouri de Khemisset,1411
2021-05-08,Tihad Casablanca,1377
2021-05-08,Chabab Ben Guerir,1370
2021-05-08,Widad Temara,1365
2021-05-08,Racing Casablanca,1391
2021-05-08,Kenitra AC,1398
2021-05-08,Chabab Atlas Khenifra,1401
2021-05-08,UTS Union Touarga Sport Rabat,1366
2021-05-09,Raja Club Athletic,1720
2021-05-09,Maghreb de Fes,1508
2021-05-09,FAR Rabat,1625
2021-05-09,Wydad Athletic Club,1743
2021-05-09,Renaissance de Berkane,1593
2021-05-09,Moghreb Tetouan,1529
2021-05-09,Stade Marocain,1397
2021-05-09,Wydad de Fes,1419
2021-05-09,JSS Jeunesse Sportive Soualem,1437
2021-05-09,Kawkab Athletic Club Marrakech,1430
2021-05-09,Olympique Club De Khouribga,1469
2021-05-09,AS Sale,1364
2021-05-09,Olympique Dcheira,1460
2021-05-09,Raja de Beni Mellal,1339
2021-05-11,Ittihad Tanger,1535
2021-05-11,Hassania Union Sport Agadir,1591
2021-05-11,Mouloudia Oujda,1567
2021-05-11,Rapide Oued Zem,1512
2021-05-11,Difaa Hassani El Jadidi,1505
2021-05-11,Olympique Club de Safi,1503
2021-05-12,Raja Club Athletic,1712
2021-05-12,Fath Union Sport de Rabat,1591
2021-05-12,Chabab Mohammedia,1463
2021-05-12,Moghreb Tetouan,1530
2021-05-12,FAR Rabat,1631
2021-05-12,Maghreb de Fes,1502
2021-05-12,Renaissance de Berkane,1601
2021-05-12,Renaissance Zemamra,1444
2021-05-15,Olympique Club de Safi,1501
2021-05-15,Ittihad Tanger,1537
2021-05-15,Renaissance Zemamra,1441
2021-05-15,Chabab Mohammedia,1466
2021-05-15,Moghreb Tetouan,1530
2021-05-15,FAR Rabat,1631
2021-05-15,Kenitra AC,1401
2021-05-15,Chabab Atlas Khenifra,1398
2021-05-15,AS Sale,1369
2021-05-15,Chabab Ben Guerir,1365
2021-05-15,UTS Union Touarga Sport Rabat,1365
2021-05-15,Racing Casablanca,1392
2021-05-15,Wydad de Fes,1425
2021-05-15,Olympique Dcheira,1454
2021-05-16,Fath Union Sport de Rabat,1556
2021-05-16,Mouloudia Oujda,1599
2021-05-16,Maghreb de Fes,1524
2021-05-16,Renaissance de Berkane,1580
2021-05-16,Hassania Union Sport Agadir,1598
2021-05-16,Youssoufia Berrechid,1498
2021-05-16,Tihad Casablanca,1376
2021-05-16,Stade Marocain,1398
2021-05-16,Widad Temara,1361
2021-05-16,Olympique Club De Khouribga,1473
2021-05-16,Raja de Beni Mellal,1332
2021-05-16,JSS Jeunesse Sportive Soualem,1444
2021-05-18,Difaa Hassani El Jadidi,1502
2021-05-18,Moghreb Tetouan,1533
2021-05-18,Wydad Athletic Club,1748
2021-05-18,Olympique Club de Safi,1496
2021-05-18,Kawkab Athletic Club Marrakech,1435
2021-05-18,Itihad Zemmouri de Khemisset,1407
2021-05-19,Youssoufia Berrechid,1495
2021-05-19,Maghreb de Fes,1527
2021-05-19,Chabab Mohammedia,1467
2021-05-19,Hassania Union Sport Agadir,1597
2021-05-19,Renaissance de Berkane,1574
2021-05-19,Rapide Oued Zem,1518
2021-05-20,Ittihad Tanger,1519
2021-05-20,Fath Union Sport de Rabat,1573
2021-05-20,Mouloudia Oujda,1578
2021-05-20,Raja Club Athletic,1732
2021-05-20,FAR Rabat,1635
2021-05-20,Renaissance Zemamra,1437
2021-05-21,Olympique Club De Khouribga,1471
2021-05-21,UTS Union Touarga Sport Rabat,1367
2021-05-21,Wydad de Fes,1424
2021-05-21,Kawkab Athletic Club Marrakech,1436
2021-05-22,Maghreb de Fes,1497
2021-05-22,Difaa Hassani El Jadidi,1530
2021-05-22,Rapide Oued Zem,1526
2021-05-22,Chabab Mohammedia,1459
2021-05-22,Olympique Club de Safi,1492
2021-05-22,Youssoufia Berrechid,1499
2021-05-22,Stade Marocain,1391
2021-05-22,Raja de Beni Mellal,1339
2021-05-22,Chabab Ben Guerir,1369
2021-05-22,Kenitra AC,1397
2021-05-22,Racing Casablanca,1397
2021-05-22,Chabab Atlas Khenifra,1393
2021-05-23,Fath Union Sport de Rabat,1586
2021-05-23,FAR Rabat,1623
2021-05-23,Renaissance Zemamra,1424
2021-05-23,Mouloudia Oujda,1590
2021-05-23,Moghreb Tetouan,1543
2021-05-23,Ittihad Tanger,1510
2021-05-23,Itihad Zemmouri de Khemisset,1412
2021-05-23,Widad Temara,1356
2021-05-23,JSS Jeunesse Sportive Soualem,1446
2021-05-23,AS Sale,1367
2021-05-23,Olympique Dcheira,1458
2021-05-23,Tihad Casablanca,1372
2021-05-25,Olympique Club de Safi,1507
2021-05-25,Hassania Union Sport Agadir,1583
2021-05-26,Wydad Athletic Club,1753
2021-05-26,Maghreb de Fes,1492
2021-05-26,Ittihad Tanger,1521
2021-05-26,Renaissance Zemamra,1414
2021-05-26,FAR Rabat,1616
2021-05-26,Rapide Oued Zem,1533
2021-05-26,Difaa Hassani El Jadidi,1549
2021-05-26,Fath Union Sport de Rabat,1568
2021-05-27,Youssoufia Berrechid,1469
2021-05-27,Moghreb Tetouan,1571
2021-05-27,Chabab Mohammedia,1451
2021-05-27,Raja Club Athletic,1739
2021-05-28,UTS Union Touarga Sport Rabat,1372
2021-05-28,Chabab Ben Guerir,1364
2021-05-28,Raja de Beni Mellal,1339
2021-05-28,Olympique Club De Khouribga,1471
2021-05-29,Renaissance Zemamra,1430
2021-05-29,Difaa Hassani El Jadidi,1534
2021-05-29,Maghreb de Fes,1474
2021-05-29,Olympique Club de Safi,1524
2021-05-29,Rapide Oued Zem,1514
2021-05-29,Ittihad Tanger,1539
2021-05-29,AS Sale,1371
2021-05-29,Racing Casablanca,1394
2021-05-29,Widad Temara,1356
2021-05-29,JSS Jeunesse Sportive Soualem,1446
2021-05-29,Kawkab Athletic Club Marrakech,1430
2021-05-29,Olympique Dcheira,1464
2021-05-30,Mouloudia Oujda,1596
2021-05-30,Chabab Mohammedia,1446
2021-05-30,Fath Union Sport de Rabat,1571
2021-05-30,Wydad Athletic Club,1750
2021-05-30,Raja Club Athletic,1745
2021-05-30,FAR Rabat,1610
2021-05-30,Moghreb Tetouan,1582
2021-05-30,Hassania Union Sport Agadir,1573
2021-05-30,Kenitra AC,1402
2021-05-30,Stade Marocain,1386
2021-05-30,Tihad Casablanca,1378
2021-05-30,Wydad de Fes,1418
2021-05-30,Chabab Atlas Khenifra,1398
2021-05-30,Itihad Zemmouri de Khemisset,1407
2021-06-03,Rapide Oued Zem,1500
2021-06-03,Raja Club Athletic,1758
2021-06-03,Renaissance de Berkane,1591
2021-06-03,Mouloudia Oujda,1580
2021-06-03,Youssoufia Berrechid,1462
2021-06-03,Wydad Athletic Club,1757
2021-06-04,Itihad Zemmouri de Khemisset,1409
2021-06-04,Raja de Beni Mellal,1337
2021-06-04,Olympique Dcheira,1462
2021-06-04,UTS Union Touarga Sport Rabat,1374
2021-06-05,JSS Jeunesse Sportive Soualem,1450
2021-06-05,Kenitra AC,1398
2021-06-05,Chabab Ben Guerir,1364
2021-06-05,Racing Casablanca,1394
2021-06-05,Olympique Club De Khouribga,1469
2021-06-05,Chabab Atlas Khenifra,1400
2021-06-06,Stade Marocain,1385
2021-06-06,AS Sale,1372
2021-06-06,Tihad Casablanca,1378
2021-06-06,Kawkab Athletic Club Marrakech,1430
2021-06-06,Wydad de Fes,1422
2021-06-06,Widad Temara,1352
2021-06-09,Wydad Athletic Club,1763
2021-06-09,Difaa Hassani El Jadidi,1529
2021-06-09,Renaissance de Berkane,1583
2021-06-09,Youssoufia Berrechid,1470
2021-06-11,Kenitra AC,1390
2021-06-11,Olympique Club De Khouribga,1476
2021-06-11,Chabab Atlas Khenifra,1399
2021-06-11,Chabab Ben Guerir,1365
2021-06-12,AS Sale,1372
2021-06-12,Olympique Dcheira,1462
2021-06-12,UTS Union Touarga Sport Rabat,1366
2021-06-12,JSS Jeunesse Sportive Soualem,1457
2021-06-12,Raja de Beni Mellal,1332
2021-06-12,Wydad de Fes,1427
2021-06-13,Hassania Union Sport Agadir,1557
2021-06-13,Wydad Athletic Club,1778
2021-06-13,Raja Club Athletic,1734
2021-06-13,Renaissance de Berkane,1607
2021-06-13,Racing Casablanca,1400
2021-06-13,Itihad Zemmouri de Khemisset,1403
2021-06-13,Widad Temara,1351
2021-06-13,Tihad Casablanca,1379
2021-06-13,Kawkab Athletic Club Marrakech,1429
2021-06-13,Stade Marocain,1386
2021-06-16,Wydad Athletic Club,1766
2021-06-16,Renaissance Zemamra,1442
2021-06-16,Ittihad Tanger,1520
2021-06-16,Raja Club Athletic,1751
2021-06-18,Olympique Club De Khouribga,1478
2021-06-18,Chabab Ben Guerir,1363
2021-06-18,Itihad Zemmouri de Khemisset,1397
2021-06-18,Kenitra AC,1396
2021-06-18,Kawkab Athletic Club Marrakech,1432
2021-06-18,Widad Temara,1348
2021-06-18,Olympique Dcheira,1464
2021-06-18,Chabab Atlas Khenifra,1397
2021-06-18,Wydad de Fes,1429
2021-06-18,AS Sale,1370
2021-06-18,Stade Marocain,1380
2021-06-18,UTS Union Touarga Sport Rabat,1372
2021-06-18,Tihad Casablanca,1383
2021-06-18,Raja de Beni Mellal,1328
2021-06-18,JSS Jeunesse Sportive Soualem,1462
2021-06-18,Racing Casablanca,1395
2021-06-19,FAR Rabat,1619
2021-06-19,Mouloudia Oujda,1571
2021-06-19,Olympique Club de Safi,1523
2021-06-19,Moghreb Tetouan,1583
2021-06-19,Chabab Mohammedia,1472
2021-06-19,Renaissance de Berkane,1583
2021-06-20,Difaa Hassani El Jadidi,1524
2021-06-20,Rapide Oued Zem,1505
2021-06-20,Youssoufia Berrechid,1485
2021-06-20,Fath Union Sport de Rabat,1557
2021-06-20,Hassania Union Sport Agadir,1550
2021-06-20,Maghreb de Fes,1481
2021-06-22,Renaissance de Berkane,1566
2021-06-22,Wydad Athletic Club,1782
2021-06-24,Raja Club Athletic,1756
2021-06-24,Difaa Hassani El Jadidi,1519
2021-06-25,Kenitra AC,1396
2021-06-25,Wydad de Fes,1429
2021-06-25,AS Sale,1364
2021-06-25,Itihad Zemmouri de Khemisset,1402
2021-06-25,UTS Union Touarga Sport Rabat,1377
2021-06-25,Tihad Casablanca,1378
2021-06-25,Raja de Beni Mellal,1328
2021-06-25,Kawkab Athletic Club Marrakech,1432
2021-06-25,Racing Casablanca,1395
